"Time (ISO-YMD)","B Field - ECF x (mGauss)","B Field - ECF y (mGauss)","B Field - ECF z (mGauss)"
2019-11-21T04:11:30.000,-274.738,-138.556,177.667
2019-11-21T04:12:00.000,-251.755,-137.764,194.116
2019-11-21T04:12:30.000,-228.120,-135.549,209.283
2019-11-21T04:13:00.000,-203.973,-131.944,223.082
2019-11-21T04:13:30.000,-179.462,-126.993,235.439
2019-11-21T04:14:00.000,-154.735,-120.752,246.297
2019-11-21T04:14:30.000,-129.941,-113.288,255.613
2019-11-21T04:15:00.000,-105.223,-104.675,263.360
2019-11-21T04:15:30.000,-80.720,-94.996,269.528
2019-11-21T04:16:00.000,-56.562,-84.336,274.121
2019-11-21T04:16:30.000,-32.868,-72.786,277.158
2019-11-21T04:17:00.000,-9.750,-60.435,278.669
2019-11-21T04:17:30.000,12.693,-47.372,278.696
2019-11-21T04:18:00.000,34.375,-33.684,277.290
2019-11-21T04:18:30.000,55.220,-19.455,274.512
2019-11-21T04:19:00.000,75.162,-4.761,270.426
2019-11-21T04:19:30.000,94.151,10.325,265.105
2019-11-21T04:20:00.000,112.145,25.740,258.619
2019-11-21T04:20:30.000,129.112,41.428,251.042
2019-11-21T04:21:00.000,145.031,57.343,242.446
2019-11-21T04:21:30.000,159.887,73.448,232.895
2019-11-21T04:22:00.000,173.670,89.713,222.451
2019-11-21T04:22:30.000,186.371,106.118,211.164
2019-11-21T04:23:00.000,197.982,122.650,199.079
2019-11-21T04:23:30.000,208.489,139.298,186.228
2019-11-21T04:24:00.000,217.872,156.054,172.637
2019-11-21T04:24:30.000,226.102,172.909,158.324
2019-11-21T04:25:00.000,233.141,189.846,143.303
2019-11-21T04:25:30.000,238.937,206.845,127.585
2019-11-21T04:26:00.000,243.431,223.873,111.183
2019-11-21T04:26:30.000,246.554,240.883,94.114
2019-11-21T04:27:00.000,248.231,257.816,76.403
2019-11-21T04:27:30.000,248.383,274.597,58.087
2019-11-21T04:28:00.000,246.933,291.136,39.213
2019-11-21T04:28:30.000,243.808,307.329,19.846
2019-11-21T04:29:00.000,238.941,323.058,0.067
2019-11-21T04:29:30.000,232.280,338.196,-20.027
2019-11-21T04:30:00.000,223.788,352.608,-40.322
2019-11-21T04:30:30.000,213.446,366.155,-60.686
2019-11-21T04:31:00.000,201.257,378.693,-80.973
2019-11-21T04:31:30.000,187.250,390.087,-101.023
2019-11-21T04:32:00.000,171.477,400.204,-120.666
2019-11-21T04:32:30.000,154.019,408.923,-139.724
2019-11-21T04:33:00.000,134.984,416.139,-158.012
2019-11-21T04:33:30.000,114.505,421.765,-175.351
2019-11-21T04:34:00.000,92.742,425.733,-191.561
2019-11-21T04:34:30.000,69.878,428.003,-206.474
2019-11-21T04:35:00.000,46.111,428.558,-219.938
2019-11-21T04:35:30.000,21.659,427.408,-231.818
2019-11-21T04:36:00.000,-3.255,424.592,-242.003
2019-11-21T04:36:30.000,-28.401,420.170,-250.409
2019-11-21T04:37:00.000,-53.552,414.228,-256.978
2019-11-21T04:37:30.000,-78.489,406.871,-261.685
2019-11-21T04:38:00.000,-103.005,398.221,-264.532
2019-11-21T04:38:30.000,-126.912,388.412,-265.550
2019-11-21T04:39:00.000,-150.040,377.585,-264.794
2019-11-21T04:39:30.000,-172.249,365.886,-262.343
2019-11-21T04:40:00.000,-193.420,353.458,-258.290
2019-11-21T04:40:30.000,-213.464,340.441,-252.745
2019-11-21T04:41:00.000,-232.315,326.967,-245.821
2019-11-21T04:41:30.000,-249.935,313.156,-237.638
2019-11-21T04:42:00.000,-266.305,299.116,-228.309
2019-11-21T04:42:30.000,-281.424,284.942,-217.947
2019-11-21T04:43:00.000,-295.304,270.712,-206.651
2019-11-21T04:43:30.000,-307.970,256.492,-194.512
2019-11-21T04:44:00.000,-319.449,242.334,-181.605
2019-11-21T04:44:30.000,-329.767,228.277,-167.996
2019-11-21T04:45:00.000,-338.951,214.352,-153.735
2019-11-21T04:45:30.000,-347.019,200.580,-138.864
2019-11-21T04:46:00.000,-353.980,186.979,-123.417
2019-11-21T04:46:30.000,-359.833,173.564,-107.420
2019-11-21T04:47:00.000,-364.570,160.348,-90.899
2019-11-21T04:47:30.000,-368.168,147.346,-73.877
2019-11-21T04:48:00.000,-370.598,134.573,-56.383
2019-11-21T04:48:30.000,-371.825,122.051,-38.448
2019-11-21T04:49:00.000,-371.805,109.801,-20.110
2019-11-21T04:49:30.000,-370.494,97.850,-1.416
2019-11-21T04:50:00.000,-367.842,86.228,17.581
2019-11-21T04:50:30.000,-363.801,74.966,36.820
2019-11-21T04:51:00.000,-358.322,64.101,56.228
2019-11-21T04:51:30.000,-351.356,53.671,75.727
2019-11-21T04:52:00.000,-342.856,43.718,95.225
2019-11-21T04:52:30.000,-332.781,34.290,114.624
2019-11-21T04:53:00.000,-321.092,25.439,133.811
2019-11-21T04:53:30.000,-307.760,17.224,152.663
2019-11-21T04:54:00.000,-292.769,9.709,171.044
2019-11-21T04:54:30.000,-276.119,2.966,188.804
2019-11-21T04:55:00.000,-257.829,-2.929,205.783
2019-11-21T04:55:30.000,-237.946,-7.899,221.808
2019-11-21T04:56:00.000,-216.548,-11.864,236.701
2019-11-21T04:56:30.000,-193.745,-14.751,250.280
2019-11-21T04:57:00.000,-169.685,-16.494,262.363
2019-11-21T04:57:30.000,-144.550,-17.043,272.777
2019-11-21T04:58:00.000,-118.561,-16.365,281.365
2019-11-21T04:58:30.000,-91.966,-14.449,287.987
2019-11-21T04:59:00.000,-65.041,-11.313,292.533
2019-11-21T04:59:30.000,-38.082,-7.003,294.926
2019-11-21T05:00:00.000,-11.390,-1.594,295.126
2019-11-21T05:00:30.000,14.731,4.810,293.135
2019-11-21T05:01:00.000,39.988,12.077,288.998
2019-11-21T05:01:30.000,64.109,20.052,282.802
2019-11-21T05:02:00.000,86.853,28.564,274.678
2019-11-21T05:02:30.000,108.017,37.428,264.792
2019-11-21T05:03:00.000,127.442,46.457,253.347
2019-11-21T05:03:30.000,145.024,55.466,240.569
2019-11-21T05:04:00.000,160.710,64.281,226.707
2019-11-21T05:04:30.000,174.503,72.748,212.018
2019-11-21T05:05:00.000,186.463,80.738,196.759
2019-11-21T05:05:30.000,196.696,88.154,181.179
2019-11-21T05:06:00.000,205.354,94.933,165.507
2019-11-21T05:06:30.000,212.624,101.052,149.945
2019-11-21T05:07:00.000,218.718,106.527,134.659
2019-11-21T05:07:30.000,223.861,111.413,119.773
2019-11-21T05:08:00.000,228.279,115.799,105.368
2019-11-21T05:08:30.000,232.186,119.801,91.478
2019-11-21T05:09:00.000,235.773,123.563,78.093
2019-11-21T05:09:30.000,239.198,127.238,65.163
2019-11-21T05:10:00.000,242.579,130.990,52.606
2019-11-21T05:10:30.000,245.988,134.977,40.314
2019-11-21T05:11:00.000,249.450,139.349,28.165
2019-11-21T05:11:30.000,252.946,144.236,16.030
2019-11-21T05:12:00.000,256.413,149.748,3.785
2019-11-21T05:12:30.000,259.756,155.967,-8.683
2019-11-21T05:13:00.000,262.852,162.949,-21.469
2019-11-21T05:13:30.000,265.558,170.719,-34.646
2019-11-21T05:14:00.000,267.725,179.280,-48.263
2019-11-21T05:14:30.000,269.199,188.609,-62.342
2019-11-21T05:15:00.000,269.832,198.667,-76.886
2019-11-21T05:15:30.000,269.485,209.397,-91.876
2019-11-21T05:16:00.000,268.030,220.733,-107.277
2019-11-21T05:16:30.000,265.353,232.598,-123.042
2019-11-21T05:17:00.000,261.350,244.912,-139.113
2019-11-21T05:17:30.000,255.928,257.588,-155.425
2019-11-21T05:18:00.000,249.003,270.535,-171.908
2019-11-21T05:18:30.000,240.498,283.654,-188.482
2019-11-21T05:19:00.000,230.344,296.841,-205.063
2019-11-21T05:19:30.000,218.477,309.985,-221.556
2019-11-21T05:20:00.000,204.843,322.962,-237.856
2019-11-21T05:20:30.000,189.399,335.641,-253.845
2019-11-21T05:21:00.000,172.120,347.878,-269.390
2019-11-21T05:21:30.000,152.999,359.521,-284.348
2019-11-21T05:22:00.000,132.055,370.411,-298.562
2019-11-21T05:22:30.000,109.339,380.387,-311.865
2019-11-21T05:23:00.000,84.933,389.285,-324.085
2019-11-21T05:23:30.000,58.955,396.948,-335.048
2019-11-21T05:24:00.000,31.561,403.231,-344.586
2019-11-21T05:24:30.000,2.939,408.003,-352.540
2019-11-21T05:25:00.000,-26.689,411.152,-358.767
2019-11-21T05:25:30.000,-57.075,412.594,-363.146
2019-11-21T05:26:00.000,-87.951,412.269,-365.581
2019-11-21T05:26:30.000,-119.036,410.150,-366.002
2019-11-21T05:27:00.000,-150.043,406.237,-364.373
2019-11-21T05:27:30.000,-180.690,400.561,-360.685
2019-11-21T05:28:00.000,-210.702,393.180,-354.960
2019-11-21T05:28:30.000,-239.823,384.176,-347.245
2019-11-21T05:29:00.000,-267.817,373.653,-337.611
2019-11-21T05:29:30.000,-294.475,361.731,-326.149
2019-11-21T05:30:00.000,-319.614,348.541,-312.965
2019-11-21T05:30:30.000,-343.078,334.222,-298.174
2019-11-21T05:31:00.000,-364.741,318.916,-281.901
2019-11-21T05:31:30.000,-384.500,302.766,-264.271
2019-11-21T05:32:00.000,-402.274,285.911,-245.412
2019-11-21T05:32:30.000,-418.003,268.484,-225.448
2019-11-21T05:33:00.000,-431.639,250.614,-204.503
2019-11-21T05:33:30.000,-443.151,232.420,-182.693
2019-11-21T05:34:00.000,-452.513,214.016,-160.135
2019-11-21T05:34:30.000,-459.707,195.510,-136.940
2019-11-21T05:35:00.000,-464.721,177.003,-113.220
2019-11-21T05:35:30.000,-467.545,158.592,-89.083
2019-11-21T05:36:00.000,-468.174,140.371,-64.641
2019-11-21T05:36:30.000,-466.606,122.431,-40.008
2019-11-21T05:37:00.000,-462.842,104.862,-15.300
2019-11-21T05:37:30.000,-456.892,87.753,9.359
2019-11-21T05:38:00.000,-448.770,71.190,33.843
2019-11-21T05:38:30.000,-438.503,55.260,58.016
2019-11-21T05:39:00.000,-426.127,40.050,81.741
2019-11-21T05:39:30.000,-411.692,25.642,104.873
2019-11-21T05:40:00.000,-395.266,12.119,127.265
2019-11-21T05:40:30.000,-376.931,-0.444,148.767
2019-11-21T05:41:00.000,-356.789,-11.973,169.232
2019-11-21T05:41:30.000,-334.960,-22.402,188.513
2019-11-21T05:42:00.000,-311.586,-31.672,206.472
2019-11-21T05:42:30.000,-286.823,-39.734,222.980
2019-11-21T05:43:00.000,-260.846,-46.547,237.919
2019-11-21T05:43:30.000,-233.847,-52.082,251.188
2019-11-21T05:44:00.000,-206.029,-56.322,262.702
2019-11-21T05:44:30.000,-177.602,-59.264,272.398
2019-11-21T05:45:00.000,-148.786,-60.915,280.235
2019-11-21T05:45:30.000,-119.799,-61.297,286.192
2019-11-21T05:46:00.000,-90.858,-60.445,290.275
2019-11-21T05:46:30.000,-62.173,-58.406,292.512
2019-11-21T05:47:00.000,-33.942,-55.238,292.952
2019-11-21T05:47:30.000,-6.347,-51.007,291.665
2019-11-21T05:48:00.000,20.447,-45.790,288.740
2019-11-21T05:48:30.000,46.298,-39.665,284.280
2019-11-21T05:49:00.000,71.087,-32.718,278.400
2019-11-21T05:49:30.000,94.722,-25.032,271.224
2019-11-21T05:50:00.000,117.134,-16.690,262.878
2019-11-21T05:50:30.000,138.281,-7.769,253.490
2019-11-21T05:51:00.000,158.144,1.659,243.183
2019-11-21T05:51:30.000,176.725,11.531,232.074
2019-11-21T05:52:00.000,194.043,21.793,220.268
2019-11-21T05:52:30.000,210.133,32.405,207.858
2019-11-21T05:53:00.000,225.037,43.333,194.923
2019-11-21T05:53:30.000,238.804,54.559,181.524
2019-11-21T05:54:00.000,251.484,66.072,167.708
2019-11-21T05:54:30.000,263.121,77.872,153.503
2019-11-21T05:55:00.000,273.751,89.964,138.925
2019-11-21T05:55:30.000,283.400,102.361,123.977
2019-11-21T05:56:00.000,292.076,115.076,108.651
2019-11-21T05:56:30.000,299.770,128.123,92.933
2019-11-21T05:57:00.000,306.456,141.513,76.807
2019-11-21T05:57:30.000,312.087,155.251,60.254
2019-11-21T05:58:00.000,316.597,169.330,43.266
2019-11-21T05:58:30.000,319.905,183.736,25.839
2019-11-21T05:59:00.000,321.916,198.435,7.983
2019-11-21T05:59:30.000,322.526,213.383,-10.272
2019-11-21T06:00:00.000,321.626,228.514,-28.884
2019-11-21T06:00:30.000,319.110,243.748,-47.784
2019-11-21T06:01:00.000,314.878,258.989,-66.887
2019-11-21T06:01:30.000,308.845,274.126,-86.086
2019-11-21T06:02:00.000,300.944,289.037,-105.253
2019-11-21T06:02:30.000,291.130,303.592,-124.247
2019-11-21T06:03:00.000,279.385,317.658,-142.913
2019-11-21T06:03:30.000,265.720,331.100,-161.086
2019-11-21T06:04:00.000,250.176,343.789,-178.597
2019-11-21T06:04:30.000,232.819,355.603,-195.276
2019-11-21T06:05:00.000,213.745,366.431,-210.954
2019-11-21T06:05:30.000,193.073,376.175,-225.472
2019-11-21T06:06:00.000,170.944,384.750,-238.677
2019-11-21T06:06:30.000,147.518,392.086,-250.430
2019-11-21T06:07:00.000,122.968,398.129,-260.604
2019-11-21T06:07:30.000,97.482,402.836,-269.088
2019-11-21T06:08:00.000,71.259,406.181,-275.790
2019-11-21T06:08:30.000,44.505,408.149,-280.634
2019-11-21T06:09:00.000,17.432,408.738,-283.564
2019-11-21T06:09:30.000,-9.742,407.956,-284.547
2019-11-21T06:10:00.000,-36.798,405.825,-283.572
2019-11-21T06:10:30.000,-63.518,402.380,-280.651
2019-11-21T06:11:00.000,-89.691,397.666,-275.819
2019-11-21T06:11:30.000,-115.112,391.741,-269.138
2019-11-21T06:12:00.000,-139.592,384.676,-260.690
2019-11-21T06:12:30.000,-162.958,376.549,-250.575
2019-11-21T06:13:00.000,-185.059,367.451,-238.913
2019-11-21T06:13:30.000,-205.768,357.476,-225.835
2019-11-21T06:14:00.000,-224.983,346.723,-211.479
2019-11-21T06:14:30.000,-242.629,335.290,-195.987
2019-11-21T06:15:00.000,-258.656,323.273,-179.499
2019-11-21T06:15:30.000,-273.034,310.761,-162.146
2019-11-21T06:16:00.000,-285.752,297.837,-144.053
2019-11-21T06:16:30.000,-296.810,284.571,-125.332
2019-11-21T06:17:00.000,-306.220,271.026,-106.081
2019-11-21T06:17:30.000,-313.990,257.251,-86.387
2019-11-21T06:18:00.000,-320.132,243.288,-66.327
2019-11-21T06:18:30.000,-324.647,229.171,-45.969
2019-11-21T06:19:00.000,-327.531,214.928,-25.375
2019-11-21T06:19:30.000,-328.768,200.586,-4.609
2019-11-21T06:20:00.000,-328.334,186.169,16.265
2019-11-21T06:20:30.000,-326.194,171.708,37.176
2019-11-21T06:21:00.000,-322.310,157.234,58.042
2019-11-21T06:21:30.000,-316.640,142.789,78.771
2019-11-21T06:22:00.000,-309.144,128.421,99.256
2019-11-21T06:22:30.000,-299.790,114.185,119.375
2019-11-21T06:23:00.000,-288.556,100.146,138.990
2019-11-21T06:23:30.000,-275.438,86.378,157.952
2019-11-21T06:24:00.000,-260.451,72.960,176.098
2019-11-21T06:24:30.000,-243.636,59.975,193.259
2019-11-21T06:25:00.000,-225.062,47.511,209.259
2019-11-21T06:25:30.000,-204.828,35.655,223.925
2019-11-21T06:26:00.000,-183.062,24.492,237.088
2019-11-21T06:26:30.000,-159.921,14.102,248.593
2019-11-21T06:27:00.000,-135.591,4.559,258.299
2019-11-21T06:27:30.000,-110.280,-4.071,266.086
2019-11-21T06:28:00.000,-84.215,-11.733,271.861
2019-11-21T06:28:30.000,-57.638,-18.382,275.557
2019-11-21T06:29:00.000,-30.800,-23.984,277.136
2019-11-21T06:29:30.000,-3.958,-28.514,276.593
2019-11-21T06:30:00.000,22.632,-31.961,273.948
2019-11-21T06:30:30.000,48.719,-34.322,269.255
2019-11-21T06:31:00.000,74.054,-35.605,262.593
2019-11-21T06:31:30.000,98.402,-35.828,254.067
2019-11-21T06:32:00.000,121.535,-35.022,243.808
2019-11-21T06:32:30.000,143.243,-33.229,231.972
2019-11-21T06:33:00.000,163.331,-30.509,218.737
2019-11-21T06:33:30.000,181.626,-26.932,204.302
2019-11-21T06:34:00.000,197.982,-22.589,188.885
2019-11-21T06:34:30.000,212.285,-17.585,172.725
2019-11-21T06:35:00.000,224.460,-12.042,156.069
2019-11-21T06:35:30.000,234.475,-6.095,139.175
2019-11-21T06:36:00.000,242.350,0.112,122.302
2019-11-21T06:36:30.000,248.156,6.431,105.700
2019-11-21T06:37:00.000,252.020,12.715,89.605
2019-11-21T06:37:30.000,254.121,18.827,74.227
2019-11-21T06:38:00.000,254.685,24.646,59.742
2019-11-21T06:38:30.000,253.977,30.074,46.284
2019-11-21T06:39:00.000,252.294,35.041,33.937
2019-11-21T06:39:30.000,249.946,39.511,22.736
2019-11-21T06:40:00.000,247.246,43.481,12.662
2019-11-21T06:40:30.000,244.494,46.985,3.644
2019-11-21T06:41:00.000,241.964,50.091,-4.433
2019-11-21T06:41:30.000,239.892,52.897,-11.724
2019-11-21T06:42:00.000,238.467,55.525,-18.414
2019-11-21T06:42:30.000,237.823,58.116,-24.708
2019-11-21T06:43:00.000,238.038,60.823,-30.819
2019-11-21T06:43:30.000,239.129,63.806,-36.961
2019-11-21T06:44:00.000,241.062,67.221,-43.336
2019-11-21T06:44:30.000,243.747,71.217,-50.126
2019-11-21T06:45:00.000,247.055,75.931,-57.489
2019-11-21T06:45:30.000,250.816,81.483,-65.551
2019-11-21T06:46:00.000,254.834,87.972,-74.407
2019-11-21T06:46:30.000,258.894,95.476,-84.115
2019-11-21T06:47:00.000,262.768,104.048,-94.699
2019-11-21T06:47:30.000,266.224,113.720,-106.151
2019-11-21T06:48:00.000,269.032,124.497,-118.431
2019-11-21T06:48:30.000,270.972,136.364,-131.473
2019-11-21T06:49:00.000,271.833,149.284,-145.186
2019-11-21T06:49:30.000,271.422,163.201,-159.460
2019-11-21T06:50:00.000,269.560,178.038,-174.169
2019-11-21T06:50:30.000,266.089,193.705,-189.170
2019-11-21T06:51:00.000,260.870,210.093,-204.311
2019-11-21T06:51:30.000,253.784,227.080,-219.429
2019-11-21T06:52:00.000,244.733,244.530,-234.354
2019-11-21T06:52:30.000,233.641,262.294,-248.906
2019-11-21T06:53:00.000,220.456,280.209,-262.901
2019-11-21T06:53:30.000,205.150,298.102,-276.146
2019-11-21T06:54:00.000,187.727,315.787,-288.447
2019-11-21T06:54:30.000,168.222,333.070,-299.607
2019-11-21T06:55:00.000,146.706,349.750,-309.428
2019-11-21T06:55:30.000,123.285,365.626,-317.723
2019-11-21T06:56:00.000,98.109,380.494,-324.311
2019-11-21T06:56:30.000,71.364,394.160,-329.030
2019-11-21T06:57:00.000,43.276,406.441,-331.740
2019-11-21T06:57:30.000,14.104,417.172,-332.330
2019-11-21T06:58:00.000,-15.865,426.212,-330.719
2019-11-21T06:58:30.000,-46.324,433.446,-326.865
2019-11-21T06:59:00.000,-76.956,438.791,-320.761
2019-11-21T06:59:30.000,-107.439,442.198,-312.439
2019-11-21T07:00:00.000,-137.462,443.647,-301.967
2019-11-21T07:00:30.000,-166.727,443.154,-289.442
2019-11-21T07:01:00.000,-194.962,440.761,-274.989
2019-11-21T07:01:30.000,-221.922,436.536,-258.753
2019-11-21T07:02:00.000,-247.392,430.564,-240.894
2019-11-21T07:02:30.000,-271.194,422.948,-221.578
2019-11-21T07:03:00.000,-293.175,413.800,-200.976
2019-11-21T07:03:30.000,-313.218,403.236,-179.255
2019-11-21T07:04:00.000,-331.226,391.373,-156.580
2019-11-21T07:04:30.000,-347.125,378.329,-133.108
2019-11-21T07:05:00.000,-360.860,364.216,-108.989
2019-11-21T07:05:30.000,-372.385,349.142,-84.368
2019-11-21T07:06:00.000,-381.668,333.212,-59.381
2019-11-21T07:06:30.000,-388.682,316.525,-34.165
2019-11-21T07:07:00.000,-393.405,299.177,-8.852
2019-11-21T07:07:30.000,-395.824,281.263,16.425
2019-11-21T07:08:00.000,-395.927,262.877,41.531
2019-11-21T07:08:30.000,-393.711,244.114,66.329
2019-11-21T07:09:00.000,-389.181,225.069,90.678
2019-11-21T07:09:30.000,-382.350,205.843,114.431
2019-11-21T07:10:00.000,-373.245,186.540,137.441
2019-11-21T07:10:30.000,-361.906,167.268,159.556
2019-11-21T07:11:00.000,-348.391,148.138,180.624
2019-11-21T07:11:30.000,-332.777,129.268,200.494
2019-11-21T07:12:00.000,-315.161,110.778,219.021
2019-11-21T07:12:30.000,-295.662,92.787,236.065
2019-11-21T07:13:00.000,-274.422,75.417,251.500
2019-11-21T07:13:30.000,-251.602,58.786,265.213
2019-11-21T07:14:00.000,-227.384,43.007,277.109
2019-11-21T07:14:30.000,-201.968,28.185,287.116
2019-11-21T07:15:00.000,-175.563,14.417,295.183
2019-11-21T07:15:30.000,-148.390,1.785,301.285
2019-11-21T07:16:00.000,-120.674,-9.641,305.423
2019-11-21T07:16:30.000,-92.638,-19.805,307.622
2019-11-21T07:17:00.000,-64.499,-28.667,307.929
2019-11-21T07:17:30.000,-36.466,-36.204,306.415
2019-11-21T07:18:00.000,-8.732,-42.405,303.166
2019-11-21T07:18:30.000,18.524,-47.276,298.287
2019-11-21T07:19:00.000,45.142,-50.833,291.892
2019-11-21T07:19:30.000,70.984,-53.106,284.105
2019-11-21T07:20:00.000,95.928,-54.132,275.053
2019-11-21T07:20:30.000,119.877,-53.960,264.867
2019-11-21T07:21:00.000,142.750,-52.643,253.677
2019-11-21T07:21:30.000,164.489,-50.239,241.611
2019-11-21T07:22:00.000,185.051,-46.813,228.788
2019-11-21T07:22:30.000,204.411,-42.430,215.324
2019-11-21T07:23:00.000,222.561,-37.155,201.325
2019-11-21T07:23:30.000,239.506,-31.054,186.884
2019-11-21T07:24:00.000,255.262,-24.191,172.086
2019-11-21T07:24:30.000,269.854,-16.624,157.001
2019-11-21T07:25:00.000,283.317,-8.407,141.688
2019-11-21T07:25:30.000,295.687,0.411,126.192
2019-11-21T07:26:00.000,307.004,9.790,110.544
2019-11-21T07:26:30.000,317.303,19.698,94.765
2019-11-21T07:27:00.000,326.617,30.109,78.866
2019-11-21T07:27:30.000,334.968,41.005,62.847
2019-11-21T07:28:00.000,342.371,52.376,46.702
2019-11-21T07:28:30.000,348.825,64.217,30.424
2019-11-21T07:29:00.000,354.315,76.525,14.001
2019-11-21T07:29:30.000,358.813,89.301,-2.572
2019-11-21T07:30:00.000,362.273,102.542,-19.297
2019-11-21T07:30:30.000,364.635,116.244,-36.164
2019-11-21T07:31:00.000,365.827,130.396,-53.153
2019-11-21T07:31:30.000,365.768,144.977,-70.226
2019-11-21T07:32:00.000,364.372,159.956,-87.331
2019-11-21T07:32:30.000,361.552,175.288,-104.396
2019-11-21T07:33:00.000,357.225,190.916,-121.331
2019-11-21T07:33:30.000,351.319,206.768,-138.031
2019-11-21T07:34:00.000,343.776,222.760,-154.376
2019-11-21T07:34:30.000,334.560,238.796,-170.236
2019-11-21T07:35:00.000,323.653,254.772,-185.474
2019-11-21T07:35:30.000,311.063,270.579,-199.948
2019-11-21T07:36:00.000,296.823,286.105,-213.520
2019-11-21T07:36:30.000,280.988,301.238,-226.057
2019-11-21T07:37:00.000,263.633,315.869,-237.434
2019-11-21T07:37:30.000,244.853,329.898,-247.534
2019-11-21T07:38:00.000,224.754,343.225,-256.256
2019-11-21T07:38:30.000,203.455,355.762,-263.507
2019-11-21T07:39:00.000,181.084,367.424,-269.207
2019-11-21T07:39:30.000,157.774,378.130,-273.289
2019-11-21T07:40:00.000,133.664,387.805,-275.692
2019-11-21T07:40:30.000,108.900,396.374,-276.368
2019-11-21T07:41:00.000,83.634,403.763,-275.278
2019-11-21T07:41:30.000,58.028,409.901,-272.396
2019-11-21T07:42:00.000,32.251,414.719,-267.709
2019-11-21T07:42:30.000,6.486,418.150,-261.217
2019-11-21T07:43:00.000,-19.079,420.138,-252.942
2019-11-21T07:43:30.000,-44.245,420.634,-242.924
2019-11-21T07:44:00.000,-68.811,419.604,-231.226
2019-11-21T07:44:30.000,-92.575,417.030,-217.935
2019-11-21T07:45:00.000,-115.342,412.915,-203.160
2019-11-21T07:45:30.000,-136.927,407.279,-187.028
2019-11-21T07:46:00.000,-157.161,400.164,-169.685
2019-11-21T07:46:30.000,-175.900,391.628,-151.290
2019-11-21T07:47:00.000,-193.022,381.747,-132.009
2019-11-21T07:47:30.000,-208.430,370.607,-112.009
2019-11-21T07:48:00.000,-222.056,358.303,-91.456
2019-11-21T07:48:30.000,-233.855,344.934,-70.508
2019-11-21T07:49:00.000,-243.803,330.597,-49.314
2019-11-21T07:49:30.000,-251.892,315.386,-28.009
2019-11-21T07:50:00.000,-258.127,299.388,-6.716
2019-11-21T07:50:30.000,-262.519,282.682,14.453
2019-11-21T07:51:00.000,-265.080,265.340,35.396
2019-11-21T07:51:30.000,-265.821,247.425,56.017
